"""администрирование сетей и серверов""","328","175895","58631"
"""администрирование сетей и серверов""","276","242564","80854"
"""администрирование сетей и серверов""","361","270667","90222"
"""администрирование сетей и серверов""","67","319574","106524"
"""администрирование сетей и серверов""","120","476489","238244"
"""администрирование сетей и серверов""","194","696610","232203"
"""администрирование сетей и серверов""","236","1078931","359643"
"""администрирование сетей и серверов""","329","1259674","629837"
"""администрирование сетей и серверов""","272","1312221","656110"
"""администрирование сетей и серверов""","300","1349721","449907"
"""администрирование сетей и серверов""","348","1448153","482717"
"""администрирование сетей и серверов""","177","1560029","520009"
"""администрирование сетей и серверов""","22","1651603","825801"
"""администрирование сетей и серверов""","186","1739649","579883"
"""администрирование сетей и серверов""","219","1806040","602013"
"""администрирование сетей и серверов""","73","1916607","958303"
"""администрирование сетей и серверов""","282","2033397","1016698"
"""администрирование сетей и серверов""","87","2265680","1132840"
"""администрирование сетей и серверов""","37","2357166","785722"
"""администрирование сетей и серверов""","52","2422915","1211457"
"""администрирование сетей и серверов""","114","2845164","948388"
"""администрирование сетей и серверов""","236","2994130","1497065"
"""администрирование сетей и серверов""","82","3045994","1015331"
"""администрирование сетей и серверов""","53","3096225","1548112"
"""администрирование сетей и серверов""","294","3301110","1100370"
"""администрирование сетей и серверов""","30","3302754","1651377"
"""администрирование сетей и серверов""","21","3461592","1730796"
"""администрирование сетей и серверов""","256","3465723","1732861"
"""администрирование сетей и серверов""","136","3783961","1261320"
"""администрирование сетей и серверов""","266","3871308","1935654"
"""администрирование сетей и серверов""","344","4127562","2063781"
"""администрирование сетей и серверов""","35","4378224","1459408"
"""администрирование сетей и серверов""","15","4419656","1473218"
"""администрирование сетей и серверов""","314","4431979","2215989"
"""администрирование сетей и серверов""","303","4533622","2266811"
"""администрирование сетей и серверов""","56","4671180","1557060"
"""администрирование сетей и серверов""","347","4846223","1615407"
"""администрирование сетей и серверов""","318","4884368","2442184"
"""администрирование сетей и серверов""","322","5100650","2550325"
"""администрирование сетей и серверов""","65","5105164","2552582"
"""администрирование сетей и серверов""","138","5608632","1869544"
"""администрирование сетей и серверов""","69","5659210","1886403"
"""администрирование сетей и серверов""","262","5825848","2912924"
"""администрирование сетей и серверов""","82","5905683","2952841"
"""администрирование сетей и серверов""","275","5919503","2959751"
"""администрирование сетей и серверов""","86","5951968","1983989"
"""администрирование сетей и серверов""","159","6011743","3005871"
"""администрирование сетей и серверов""","187","6020059","2006686"
"""администрирование сетей и серверов""","322","6365783","2121927"
"""администрирование сетей и серверов""","216","6653279","2217759"
"""администрирование сетей и серверов""","277","6767319","3383659"
"""администрирование сетей и серверов""","133","6773269","3386634"
"""администрирование сетей и серверов""","331","6951381","3475690"
"""администрирование сетей и серверов""","256","7176851","2392283"
"""администрирование сетей и серверов""","56","7305403","2435134"
"""администрирование сетей и серверов""","336","7418170","2472723"
"""администрирование сетей и серверов""","66","7848146","2616048"
"""администрирование сетей и серверов""","144","7907887","2635962"
"""администрирование сетей и серверов""","60","8052406","4026203"
"""администрирование сетей и серверов""","229","8085828","2695276"
"""администрирование сетей и серверов""","70","8116171","2705390"
"""администрирование сетей и серверов""","207","8138479","2712826"
"""администрирование сетей и серверов""","226","8171399","2723799"
"""администрирование сетей и серверов""","111","8195820","4097910"
"""администрирование сетей и серверов""","293","8209489","4104744"
"""администрирование сетей и серверов""","48","8293907","2764635"
"""администрирование сетей и серверов""","280","8309129","2769709"
"""администрирование сетей и серверов""","114","8368265","2789421"
"""администрирование сетей и серверов""","201","8525824","4262912"
"""администрирование сетей и серверов""","168","8704375","2901458"
"""администрирование сетей и серверов""","76","8747710","4373855"
"""администрирование сетей и серверов""","210","8954012","4477006"
"""администрирование сетей и серверов""","36","9053140","3017713"
"""администрирование сетей и серверов""","190","9252491","4626245"
"""администрирование сетей и серверов""","130","9311198","3103732"
"""администрирование сетей и серверов""","263","9657659","4828829"
"""администрирование сетей и серверов""","301","9737712","3245904"
"""веб-разработка""","185","135446","67723"
"""веб-разработка""","276","610676","305338"
"""веб-разработка""","233","786911","262303"
"""веб-разработка""","279","1044118","348039"
"""веб-разработка""","216","1054503","351501"
"""веб-разработка""","128","1113429","371143"
"""веб-разработка""","148","1295915","647957"
"""веб-разработка""","328","1503926","501308"
"""веб-разработка""","191","1610895","536965"
"""веб-разработка""","233","1853596","926798"
"""веб-разработка""","320","2002521","667507"
"""веб-разработка""","142","2053310","1026655"
"""веб-разработка""","259","2087247","695749"
"""веб-разработка""","285","2345028","781676"
"""веб-разработка""","355","2369204","789734"
"""веб-разработка""","58","2534942","844980"
"""веб-разработка""","111","2606516","1303258"
"""веб-разработка""","308","2614410","1307205"
"""веб-разработка""","230","2647544","882514"
"""веб-разработка""","250","2762498","1381249"
"""веб-разработка""","239","2997068","1498534"
"""веб-разработка""","126","3134131","1567065"
"""веб-разработка""","312","3197712","1598856"
"""веб-разработка""","150","3298606","1099535"
"""веб-разработка""","146","3346234","1673117"
"""веб-разработка""","267","3361962","1680981"
"""веб-разработка""","257","3486271","1162090"
"""веб-разработка""","202","3552163","1184054"
"""веб-разработка""","89","3689212","1844606"
"""веб-разработка""","252","3690449","1845224"
"""веб-разработка""","139","3779743","1259914"
"""веб-разработка""","207","4250979","2125489"
"""веб-разработка""","136","4353217","1451072"
"""веб-разработка""","99","4485584","1495194"
"""веб-разработка""","247","4567879","1522626"
"""веб-разработка""","46","4623531","2311765"
"""веб-разработка""","233","4642754","1547584"
"""веб-разработка""","344","4879263","2439631"
"""веб-разработка""","149","4945790","1648596"
"""веб-разработка""","313","4969996","2484998"
"""веб-разработка""","44","5009477","2504738"
"""веб-разработка""","131","5083925","2541962"
"""веб-разработка""","194","5116902","1705634"
"""веб-разработка""","206","5336214","2668107"
"""веб-разработка""","361","5778007","2889003"
"""веб-разработка""","295","6044433","3022216"
"""веб-разработка""","176","6054799","3027399"
"""веб-разработка""","51","6102265","2034088"
"""веб-разработка""","283","6542036","2180678"
"""веб-разработка""","185","6661617","2220539"
"""веб-разработка""","349","6724649","3362324"
"""веб-разработка""","327","7008277","3504138"
"""веб-разработка""","348","7241024","3620512"
"""веб-разработка""","132","7350355","3675177"
"""веб-разработка""","139","7399345","3699672"
"""веб-разработка""","258","7480330","2493443"
"""веб-разработка""","305","7728423","2576141"
"""веб-разработка""","179","7846591","2615530"
